Created Output Log File: /workdir/tasks_run/data/rifg_logs/p005_rifg_task_20240916_10h41m27s.csv
====== whole_session_data ======
script_starting_time,2024-09-16 10:40:48.303351
sambashare_dir_path,/workdir/tasks_run/data/sambashare
starting_block,1
retries_before_ending,3
pid,p005
dicom_dir_path,/workdir/tasks_run/data/sambashare/P004_list4_dicoms
n_trials,10
ISI_min,250
ISI_max,1250
ISI_step,250
output_log_dir,/workdir/tasks_run/data/rifg_logs/p005_rifg_task_20240916_10h40m50s.txt
experimenter_screen_width,3390
experimenter_screen_height,1080
second_monitor_width,1920
second_monitor_height,1080
monitor_X_OFFSET,1920
monitor_Y_OFFSET,0
buzz_width,320
buzz_height,360
alien_width,480
alien_height,270
press_a_width,600
press_a_height,400
fixation_width,200
fixation_height,200
ending_cause,undocumented or regular
====== trial1 ======
ISI,250
trial_type,buzz
start_time,1726497666.7073233
time_to_first_a_press,0.5837910175323486
result,hit
pressed_a_num_of_times,1
full_second_has_passed,True
====== trial2 ======
ISI,500
trial_type,alien
start_time,1726497668.2458518
pressed_a_num_of_times,0
result,correct rejection
full_second_has_passed,True
====== trial3 ======
ISI,1000
trial_type,buzz
start_time,1726497670.282439
time_to_first_a_press,0.04387378692626953
result,hit
pressed_a_num_of_times,1
full_second_has_passed,True
====== trial4 ======
ISI,500
trial_type,buzz
start_time,1726497671.8192835
time_to_first_a_press,0.38180065155029297
result,hit
pressed_a_num_of_times,1
full_second_has_passed,True
====== trial5 ======
ISI,500
trial_type,buzz
start_time,1726497673.3546941
time_to_first_a_press,0.4463636875152588
result,hit
pressed_a_num_of_times,1
full_second_has_passed,True
====== trial6 ======
ISI,500
trial_type,buzz
start_time,1726497674.8942354
time_to_first_a_press,0.25749993324279785
result,hit
pressed_a_num_of_times,1
full_second_has_passed,True
====== trial7 ======
ISI,500
trial_type,buzz
start_time,1726497676.5050752
time_to_first_a_press,0.20658230781555176
result,hit
pressed_a_num_of_times,1
full_second_has_passed,True
====== trial8 ======
ISI,250
trial_type,buzz
start_time,1726497677.797259
time_to_first_a_press,0.4942464828491211
result,hit
pressed_a_num_of_times,1
full_second_has_passed,True
====== trial9 ======
ISI,1000
trial_type,buzz
start_time,1726497679.838307
time_to_first_a_press,0.5639901161193848
result,hit
pressed_a_num_of_times,1
full_second_has_passed,True
====== trial10 ======
ISI,750
trial_type,alien
start_time,1726497681.6253572
pressed_a_num_of_times,0
result,correct rejection
full_second_has_passed,True
