0.0,1,rest
1.25,0.5,false_alarm
2.5,0.5,hit
3.75,0.5,hit
5.5,0.5,miss
7.25,0.5,miss
8.0,0.5,hit
9.5,0.5,correct_rejection
11.0,0.5,hit
12.0,0.5,hit
13.0,0.5,hit
14.25,0.5,false_alarm
16.0,0.5,miss
17.25,0.5,miss
18.5,0.5,miss
19.5,0.5,miss
21.0,0.5,miss
22.5,0.5,correct_rejection
24.0,0.5,miss
25.0,0.5,miss
26.25,0.5,miss
27.25,0.5,miss
29.0,0.5,miss
30.5,0.5,miss
31.75,0.5,miss
33.25,0.5,miss
34.0,0.5,false_alarm
34.75,0.5,miss
36.25,0.5,miss
36.75,1,rest
